Sentence ID,Sentences
file-kiraye_ka_ghar-1507111043__30.1,कोई घर में नहीं है । 
file-kiraye_ka_ghar-1507111043__31.0,घण्टे दो घण्टे बाद कोई आ सकता है । 
file-kiraye_ka_ghar-1507111043__31.1,कोई घण्टे दो घण्टे बाद आ सकता है । 
file-kiraye_ka_ghar-1507111043__33.0,तुम अभी चली जाओ । 
file-kiraye_ka_ghar-1507111043__33.1,अभी तुम चली जाओ । 
file-kiraye_ka_ghar-1507111043__34.0,सौदामिनी - मैं अपनी बात करके जाऊंगी । 
file-kiraye_ka_ghar-1507111043__34.1,सौदामिनी - करके अपनी बात मैं जाऊंगी । 
file-kiraye_ka_ghar-1507111043__37.0,अब तो अपनी बात कहूं । 
file-kiraye_ka_ghar-1507111043__37.1,बात अपनी अब तो कहूं । 
file-kiraye_ka_ghar-1507111043__39.0,सौदामिनी - मैं खूबसूरत हूं । 
file-kiraye_ka_ghar-1507111043__39.1,सौदामिनी - खूबसूरत मैं हूं । 
file-kiraye_ka_ghar-1507111043__40.0,कहीं मेरे साथ कोई ज्यादती न हो जाये इसी डर से पापा ने मेरी पढाई बन्द करवा दी । 
file-kiraye_ka_ghar-1507111043__40.1,कहीं मेरे साथ कोई ज्यादती न हो जाये इसी डर से पापा ने मेरी बन्द पढाई करवा दी । 
file-kiraye_ka_ghar-1507111043__40.2,कहीं मेरे साथ कोई ज्यादती न हो जाये इसी डर से पढाई मेरी पापा ने बन्द करवा दी । 
file-kiraye_ka_ghar-1507111043__40.3,कहीं मेरे साथ कोई ज्यादती न हो जाये इसी डर से पढाई मेरी बन्द पापा ने करवा दी । 
file-kiraye_ka_ghar-1507111043__40.4,कहीं मेरे साथ कोई ज्यादती न हो जाये इसी डर से बन्द मेरी पापा ने पढाई करवा दी । 
file-kiraye_ka_ghar-1507111043__40.5,कहीं मेरे साथ कोई ज्यादती न हो जाये इसी डर से बन्द मेरी पढाई पापा ने करवा दी । 
file-kiraye_ka_ghar-1507111043__40.6,कहीं मेरे साथ कोई ज्यादती न हो जाये पापा ने इसी डर से मेरी पढाई बन्द करवा दी । 
file-kiraye_ka_ghar-1507111043__40.7,कहीं मेरे साथ कोई ज्यादती न हो जाये पापा ने इसी डर से मेरी बन्द पढाई करवा दी । 
